OG_name	Fhon	LAan	LAce	LAdo	LAfl	LAko	LAla	LAni	LAnu	LMbe	LMbo	Laci	Lamy	Lapi	Lapn	Lbre	Lcri	Ldel	Lflo	Lfru	Lgas	Lhls	Lhlv	Ljoh	Lkef	Lkim	Lkul	Llin	Lmlf	Lmls	Lmlv	Loze	Lsan	Ppen	YH15	wB10	wkB8	
OG1.5_2748	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	1	0	0	1	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	
OG1.5_2749	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	1	0	3	1	1	0	0	0	1	1	0	0	0	0	0	0	0	
OG1.5_2750	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	1	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2751	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2752	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	3	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	
OG1.5_2753	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	1	1	0	0	0	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	
OG1.5_2754	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2755	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	4	0	0	2	0	0	0	0	1	1	1	0	0	0	1	0	0	0	
OG1.5_2756	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	2	0	0	0	0	0	0	
OG1.5_2757	1	1	1	0	1	2	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2758	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	
OG1.5_2759	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	
OG1.5_2760	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2761	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	2	1	1	0	0	1	1	1	0	1	0	0	0	0	0	
OG1.5_2762	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	1	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2763	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	2	1	
OG1.5_2764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2765	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	0	0	0	1	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	
OG1.5_2766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	1	0	
OG1.5_2767	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	
OG1.5_2768	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	
OG1.5_2769	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	3	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
OG1.5_2770	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	1	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	
OG1.5_2771	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	1	
OG1.5_2772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	2	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	
OG1.5_2773	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	0	1	1	
OG1.5_2774	1	0	0	1	1	1	1	0	1	1	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	
OG1.5_2776	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	1	
OG1.5_2777	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
OG1.5_2778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	1	0	1	1	0	0	0	2	0	0	1	0	1	0	
OG1.5_2779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	3	1	0	1	1	0	0	0	1	1	0	0	0	1	1	
OG1.5_2780	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	1	1	1	1	1	1	0	0	0	0	1	1	
OG1.5_2781	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2782	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2783	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2784	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2785	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2786	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2787	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2788	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2789	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2790	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2791	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	
OG1.5_2792	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2793	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2794	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2795	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2796	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2797	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	
OG1.5_2798	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2799	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2800	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2801	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2802	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2803	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2804	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2805	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2806	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2807	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2808	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2809	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2810	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2811	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2812	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2813	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2814	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2815	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2816	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2817	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2818	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2819	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2820	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2821	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2822	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2823	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2824	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2825	0	1	1	2	1	1	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	2	0	1	1	2	0	0	0	0	2	1	
OG1.5_2827	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	1	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2828	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2829	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2830	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	1	1	0	0	0	1	0	0	0	
OG1.5_2831	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2832	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2833	0	0	0	1	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	
OG1.5_2834	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2835	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	0	0	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2836	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	4	1	1	0	0	0	0	0	0	1	0	0	0	0	0	
OG1.5_2837	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	1	1	
OG1.5_2838	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	1	0	
OG1.5_2839	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	1	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2840	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	3	0	1	1	1	0	0	0	1	0	0	0	0	0	1	
OG1.5_2841	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	1	0	0	0	0	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2842	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	
OG1.5_2843	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	3	0	1	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2844	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	1	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	
OG1.5_2845	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	
OG1.5_2846	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	
OG1.5_2847	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	
OG1.5_2848	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	1	0	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	
OG1.5_2849	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	1	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2850	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	1	0	3	0	1	0	1	0	0	0	0	0	0	0	0	1	0	
OG1.5_2851	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	2	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2852	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	2	0	0	1	0	0	1	
OG1.5_2853	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	1	1	1	0	0	0	0	0	0	
OG1.5_2854	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2855	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2856	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2857	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	1	0	4	1	0	0	0	0	1	1	0	0	0	0	0	0	0	
OG1.5_2858	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	1	0	0	1	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	
OG1.5_2859	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2860	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2861	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	2	1	0	0	0	1	0	0	0	0	2	1	
OG1.5_2862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2863	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	1	0	1	1	
OG1.5_2864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	2	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	
OG1.5_2865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	1	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	
OG1.5_2866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	
OG1.5_2867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	
OG1.5_2868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	
OG1.5_2869	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	
OG1.5_2871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	1	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	
OG1.5_2873	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2874	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	2	1	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	
OG1.5_2875	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	1	
OG1.5_2876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	1	0	1	1	0	1	0	1	0	1	0	
OG1.5_2877	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	1	1	0	1	1	1	0	0	0	0	1	1	
OG1.5_2878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	3	0	1	1	0	0	0	1	0	1	1	
OG1.5_2879	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	1	2	1	0	0	1	1	
OG1.5_2880	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2881	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2882	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2883	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2884	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2885	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2886	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
OG1.5_2887	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2888	1	1	1	2	1	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2889	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2890	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2891	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2892	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2893	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2894	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	1	1	
OG1.5_2895	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2896	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2897	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2898	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	2	0	1	1	1	0	0	0	0	1	1	
OG1.5_2899	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	
OG1.5_2900	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	2	0	1	1	1	0	0	0	0	1	1	
OG1.5_2901	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	2	0	1	1	1	0	0	0	0	1	1	
OG1.5_2902	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	0	0	0	1	2	0	0	0	1	0	0	0	0	2	1	
OG1.5_2903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	1	0	1	1	
OG1.5_2904	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	1	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2905	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	
OG1.5_2906	0	0	1	0	1	1	0	0	1	0	0	2	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
OG1.5_2907	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2908	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	4	1	1	0	0	0	0	1	0	0	0	0	0	0	0	
OG1.5_2909	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2910	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2911	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
