OG_name	Fhon	LAan	LAce	LAdo	LAfl	LAko	LAla	LAni	LAnu	LMbe	LMbo	Lapi	Lapn	Lcri	Ldel	Lflo	Lfru	Lgas	Lhls	Ljoh	Lkef	Lkim	Lkul	Llin	Lmlf	Lmls	Lmlv	Loze	Lsan	Ppen	YH15	wB10	wkB8	Bee	Non Bee	Ratio Bee over non bee	Column1
OG1.5_1517	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0.952380952	0.916666667	1.038961039	31
OG1.5_1549	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0.952380952	0.916666667	1.038961039	31
OG1.5_1616	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0.952380952	0.916666667	1.038961039	31
OG1.5_1721	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0.952380952	0.916666667	1.038961039	31
OG1.5_1724	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	0	0.857142857	0.833333333	1.028571429	28
OG1.5_1733	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0.857142857	0.833333333	1.028571429	28
OG1.5_1740	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	0	0.857142857	0.833333333	1.028571429	28
OG1.5_1745	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	0	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0.857142857	0.833333333	1.028571429	28
OG1.5_1751	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	0	0.857142857	0.833333333	1.028571429	28
OG1.5_1753	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	0	0.857142857	0.833333333	1.028571429	28
OG1.5_2691	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	3	1	0	1	1	0	0	0	1	0	0	0	0	1	3	0.428571429	0.416666667	1.028571429	14
OG1.5_1977	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	3	0	1	1	1	1	0	0	0	0	1	0	1	1	1	0	0.761904762	0.75	1.015873016	25
OG1.5_1030	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	0	2	1	2	2	1	1	1	2	2	1	1	1	0	1	1	1	1.095238095	1.083333333	1.010989011	36
OG1.5_1054	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1.095238095	1.083333333	1.010989011	36
OG1.5_1068	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1.095238095	1.083333333	1.010989011	36
OG1.5_1081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1.095238095	1.083333333	1.010989011	36
OG1.5_1219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	2	2	1	1	1	2	1	1	1	1.095238095	1.083333333	1.010989011	36
OG1.5_1463	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1.095238095	1.083333333	1.010989011	36
OG1.5_1099	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1112	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	33
OG1.5_1114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	33
OG1.5_1117	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	33
OG1.5_1134	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1143	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1162	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1188	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1221	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1227	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	33
OG1.5_1241	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1281	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1282	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1283	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1284	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1315	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1339	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1347	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1354	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1360	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1365	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	33
OG1.5_1379	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	33
OG1.5_1384	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1389	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1392	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	33
OG1.5_1393	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	33
OG1.5_1394	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	33
OG1.5_1395	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1415	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1418	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1420	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	33
OG1.5_1422	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1431	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1440	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1444	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1450	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1456	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1457	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1459	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1460	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1479	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1485	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1502	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1515	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	33
OG1.5_1520	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1521	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	33
OG1.5_1528	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	33
OG1.5_1529	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	33
OG1.5_1544	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1547	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1557	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	33
OG1.5_1558	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1560	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1580	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1581	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1584	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1609	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1614	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1636	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1637	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1640	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1657	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	33
OG1.5_1660	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1672	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33
OG1.5_1690	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	33
OG1.5_1767	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	1	2	1	1	2	2	0	1	1	2	0	0	1	0	2	2	0.666666667	0.666666667	1	22
OG1.5_1892	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	1	1	0	0	0.666666667	0.666666667	1	22
OG1.5_2044	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	2	1	0	1	0	0	0	1	0	0	1	1	1	0	1	0	0	0.666666667	0.666666667	1	22
OG1.5_2226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	0	1	1	0.333333333	0.333333333	1	11
OG1.5_2499	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0.333333333	0.333333333	1	11
OG1.5_2614	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	0	1	1	1	0	0	0	0	1	1	0.333333333	0.333333333	1	11
OG1.5_2634	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	2	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0.333333333	0.333333333	1	11
OG1.5_2682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1	1	1	1	0	0	0	0	2	1	0.333333333	0.333333333	1	11
OG1.5_2875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	1	0	1	1	1	0	0	0	0	1	1	0.333333333	0.333333333	1	11
OG1.5_1053	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	2	2	1	1	1	2	2	1.238095238	1.25	0.99047619	41
OG1.5_1535	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0.904761905	0.916666667	0.987012987	30
OG1.5_1601	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	0.904761905	0.916666667	0.987012987	30
OG1.5_1676	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	0	1	2	0	0	1	1	1	0.904761905	0.916666667	0.987012987	30
OG1.5_1696	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0.904761905	0.916666667	0.987012987	30
OG1.5_1705	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0.904761905	0.916666667	0.987012987	30
OG1.5_1259	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1.142857143	1.166666667	0.979591837	38
OG1.5_1818	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	1	1	1	2	2	0	1	1	1	0	0	0	0	3	1	0.571428571	0.583333333	0.979591837	19
OG1.5_1851	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0.571428571	0.583333333	0.979591837	19
OG1.5_1919	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0.571428571	0.583333333	0.979591837	19
OG1.5_1952	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0.571428571	0.583333333	0.979591837	19
OG1.5_2179	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0.571428571	0.583333333	0.979591837	19
OG1.5_1735	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	0	1	0	1	1	1	0	0	1	1	0	1	1	1	0	0.80952381	0.833333333	0.971428571	27
OG1.5_1816	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	2	1	1	0	1	1	1	1	0	0	2	1	1	1	1	0	0	0.80952381	0.833333333	0.971428571	27
OG1.5_1204	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1.047619048	1.083333333	0.967032967	35
OG1.5_1743	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	1	1	1	0	0	0.714285714	0.75	0.952380952	24
OG1.5_1854	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	2	0	0	1	0	0	0	1	1	1	0	1	1	1	1	0	0	0.714285714	0.75	0.952380952	24
OG1.5_1973	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	2	0	0	1	0	0	0	1	1	1	0	1	1	1	1	0	0	0.714285714	0.75	0.952380952	24
OG1.5_2013	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	2	1	0	1	0	0	0	1	1	1	0	1	1	1	1	0	0	0.714285714	0.75	0.952380952	24
OG1.5_1488	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0.952380952	1	0.952380952	32
OG1.5_1518	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0.952380952	1	0.952380952	32
OG1.5_1565	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.952380952	1	0.952380952	32
OG1.5_1576	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0.952380952	1	0.952380952	32
OG1.5_1650	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0.952380952	1	0.952380952	32
OG1.5_1653	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0.952380952	1	0.952380952	32
OG1.5_1688	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0.952380952	1	0.952380952	32
OG1.5_1717	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	2	0	0	0	1	1	1	1	2	2	0	1	1	1	1	1	1	0.952380952	1	0.952380952	32
OG1.5_1719	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	0	2	1	1	0	1	0.952380952	1	0.952380952	32
OG1.5_2587	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1	0	0	1	1	1	0	0	1	0	1	0	0	1	1	0.476190476	0.5	0.952380952	16
OG1.5_2389	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0.238095238	0.25	0.952380952	8
OG1.5_2546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	2	0	0	0	0	0	1	0.238095238	0.25	0.952380952	8
OG1.5_2560	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	2	1	0	0	0	2	0	0	0	0	0	0	0.238095238	0.25	0.952380952	8
OG1.5_2672	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0.238095238	0.25	0.952380952	8
OG1.5_2684	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0.238095238	0.25	0.952380952	8
OG1.5_2842	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0.238095238	0.25	0.952380952	8
OG1.5_2879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	1	0	0	1	1	0.238095238	0.25	0.952380952	8
OG1.5_3076	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.238095238	0.25	0.952380952	8
OG1.5_3083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	0	0	0	0	0	1	0.238095238	0.25	0.952380952	8
OG1.5_3092	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0.238095238	0.25	0.952380952	8
OG1.5_3308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0.238095238	0.25	0.952380952	8
OG1.5_3330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0.238095238	0.25	0.952380952	8
OG1.5_3331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0.238095238	0.25	0.952380952	8
OG1.5_3332	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0.238095238	0.25	0.952380952	8
OG1.5_2318	2	2	2	0	1	2	1	2	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.952380952	0	0.952380952	20
OG1.5_1052	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	0	2	1.095238095	1.166666667	0.93877551	37
OG1.5_1746	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0.857142857	0.916666667	0.935064935	29
OG1.5_1788	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0.857142857	0.916666667	0.935064935	29
OG1.5_1769	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0.619047619	0.666666667	0.928571429	21
OG1.5_1886	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	2	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0.619047619	0.666666667	0.928571429	21
OG1.5_1929	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	2	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0.619047619	0.666666667	0.928571429	21
OG1.5_2105	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	2	2	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0.619047619	0.666666667	0.928571429	21
OG1.5_2162	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	2	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0.619047619	0.666666667	0.928571429	21
OG1.5_2257	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	2	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0.619047619	0.666666667	0.928571429	21
OG1.5_1004	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2.166666667	0.923076923	68
OG1.5_1006	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2.166666667	0.923076923	68
OG1.5_1058	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.083333333	0.923076923	34
OG1.5_1059	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.083333333	0.923076923	34
OG1.5_1062	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.083333333	0.923076923	34
OG1.5_1063	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.083333333	0.923076923	34
OG1.5_1066	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.083333333	0.923076923	34
OG1.5_1067	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.083333333	0.923076923	34
